"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6755","RT @BillSpadea: Powerful recap of @GovChristie emotion on 911.  From a debate performance perspective he pulled out of the cellar.  @nj1015",FALSE,0,NA,2015-09-17 02:08:51,FALSE,NA,"644332154520891392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dianagebbia",1,TRUE,FALSE,NA,NA
"6756","Is @GovChristie a 1% loser . Check that box. Playin on 9-11 doesn't promote u. #lol",FALSE,0,NA,2015-09-17 02:08:50,FALSE,NA,"644332150871846913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Badad19",0,FALSE,FALSE,NA,NA
"6757","Wait but who actually killed Osama @GovChristie? Ohh right...Obama.",FALSE,0,NA,2015-09-17 02:08:49,FALSE,NA,"644332147956826112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheRealMonicorn",0,FALSE,FALSE,NA,NA
"6758","@GovChristie is running for Vice President now. #CNNDebate",FALSE,0,"GovChristie",2015-09-17 02:08:49,FALSE,NA,"644332146891595776","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrstphrHtch",0,FALSE,FALSE,NA,NA
"6759","@GovChristie has already repeated this lie about being hired on Sept 11th or thereabout #CNNDebate #GOPDebate",FALSE,0,"GovChristie",2015-09-17 02:08:48,FALSE,NA,"644332141396946944","90484508","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dragonblood",0,FALSE,FALSE,NA,NA
"6760","@GovChristie is not doing that bad.",FALSE,0,"GovChristie",2015-09-17 02:08:46,FALSE,NA,"644332135453732864","90484508","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harri_Obi",0,FALSE,FALSE,NA,NA
"6761","RT @om2912: @KrisAnneHall @GovChristie he knows he has to change the subject",FALSE,0,NA,2015-09-17 02:08:45,FALSE,NA,"644332128059170816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardReese3",3,TRUE,FALSE,NA,NA
"6762","""Barack Obama has taken that safety away from us"" @GovChristie #GOPDebate",FALSE,0,NA,2015-09-17 02:08:43,FALSE,NA,"644332121344090112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeghanVonElm",0,FALSE,FALSE,NA,NA
"6763","So @GovChristie is advocating Minority Report? #CNNDebate",FALSE,0,NA,2015-09-17 02:08:40,FALSE,NA,"644332107993640960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CopyDan",0,FALSE,FALSE,NA,NA
"6764","Powerful recap of @GovChristie emotion on 911.  From a debate performance perspective he pulled out of the cellar.  @nj1015",FALSE,3,NA,2015-09-17 02:08:39,FALSE,NA,"644332105904877568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BillSpadea",1,FALSE,FALSE,NA,NA
